method,feature_set,sample_id,dataset,x,y
tsne,I3D,video10_75_person19,CMOSE,-36.62935256958008,-4.813506126403809
tsne,I3D,video10_76_person11,CMOSE,-40.93449783325195,-1.6897039413452148
tsne,I3D,video10_77_person11,CMOSE,-40.94540786743164,-1.1743848323822021
tsne,I3D,video10_80_person1,CMOSE,-26.69797134399414,1.0687624216079712
tsne,I3D,video10_81_person1,CMOSE,-26.876811981201172,1.3729861974716187
tsne,I3D,video10_81_person13,CMOSE,-35.720951080322266,-6.475729942321777
tsne,I3D,video10_81_person6,CMOSE,-38.22892761230469,-1.0888619422912598
tsne,I3D,video10_82_person30,CMOSE,-43.95064926147461,-3.984168291091919
tsne,I3D,video10_83_person3,CMOSE,-30.832712173461914,-22.3140926361084
tsne,I3D,video10_83_person9,CMOSE,-43.364891052246094,2.7051167488098145
tsne,I3D,video10_84_person0,CMOSE,-41.0591926574707,10.761026382446289
tsne,I3D,video10_84_person2,CMOSE,-34.33257293701172,-7.551237106323242
tsne,I3D,video10_85_person9,CMOSE,-43.323326110839844,0.6492000222206116
tsne,I3D,video10_88_person19,CMOSE,-41.55200958251953,8.127692222595215
tsne,I3D,video10_89_person0,CMOSE,-33.212562561035156,-4.099457263946533
tsne,I3D,video10_90_person33,CMOSE,-40.96592712402344,-1.581205129623413
tsne,I3D,video10_90_person35,CMOSE,-31.180952072143555,-6.148144721984863
tsne,I3D,video10_93_person13,CMOSE,-43.689659118652344,3.977274179458618
tsne,I3D,video10_94_person9,CMOSE,-42.663734436035156,0.03112807869911194
tsne,I3D,video10_95_person0,CMOSE,-39.33415222167969,-5.104172706604004
tsne,I3D,video10_95_person15,CMOSE,-29.71402359008789,5.291224956512451
tsne,I3D,video10_96_person30,CMOSE,-43.95656204223633,-3.9966213703155518
tsne,I3D,video10_99_person11,CMOSE,-40.12109375,0.28489068150520325
tsne,I3D,video10_9_person2,CMOSE,-34.05463790893555,-7.104444980621338
tsne,I3D,video14_10_person10,CMOSE,-33.34019470214844,3.236584424972534
tsne,I3D,video14_11_person12,CMOSE,-28.501327514648438,-11.602392196655273
tsne,I3D,video14_11_person18,CMOSE,-35.423179626464844,-2.755110263824463
tsne,I3D,video14_12_person16,CMOSE,-22.53197479248047,10.86743450164795
tsne,I3D,video14_12_person6,CMOSE,-33.49885559082031,4.011423110961914
tsne,I3D,video14_15_person20,CMOSE,-34.39628601074219,4.038374900817871
tsne,I3D,video14_19_person6,CMOSE,-33.393192291259766,3.745464324951172
tsne,I3D,video14_19_person9,CMOSE,-34.855003356933594,3.1702799797058105
tsne,I3D,video14_23_person16,CMOSE,-22.517515182495117,10.853111267089844
tsne,I3D,video14_24_person16,CMOSE,-22.21410369873047,10.829404830932617
tsne,I3D,video14_26_person0,CMOSE,-34.62190628051758,0.9145098924636841
tsne,I3D,video14_28_person11,CMOSE,-25.359249114990234,-2.9572293758392334
tsne,I3D,video14_28_person14,CMOSE,-31.104501724243164,-2.253998041152954
tsne,I3D,video14_29_person3,CMOSE,-33.5611572265625,8.304730415344238
tsne,I3D,video14_31_person19,CMOSE,-29.34771728515625,-5.161673545837402
tsne,I3D,video14_32_person10,CMOSE,-26.756694793701172,-0.6618502736091614
tsne,I3D,video14_32_person8,CMOSE,-29.188610076904297,-1.5666621923446655
tsne,I3D,video14_33_person15,CMOSE,-25.23774528503418,10.62434196472168
tsne,I3D,video14_34_person8,CMOSE,-29.89164161682129,-0.938157320022583
tsne,I3D,video14_36_person0,CMOSE,-34.70166778564453,0.8797284960746765
tsne,I3D,video14_37_person3,CMOSE,-26.460126876831055,2.334831953048706
tsne,I3D,video14_3_person4,CMOSE,-22.03937339782715,1.8015129566192627
tsne,I3D,video14_40_person5,CMOSE,-25.882204055786133,-0.8543016910552979
tsne,I3D,video14_50_person4,CMOSE,-26.199203491210938,9.895675659179688
tsne,I3D,video14_51_person18,CMOSE,-35.4442253112793,-2.8485307693481445
tsne,I3D,video14_52_person2,CMOSE,-37.50075912475586,3.9240128993988037
tsne,I3D,video14_55_person3,CMOSE,-27.23574447631836,-6.792418479919434
tsne,I3D,video14_56_person14,CMOSE,-30.65754508972168,-2.122560739517212
tsne,I3D,video14_57_person19,CMOSE,-29.613183975219727,-4.8979997634887695
tsne,I3D,video14_5_person9,CMOSE,-34.75510787963867,2.6752688884735107
tsne,I3D,video14_60_person4,CMOSE,-26.04350471496582,9.986888885498047
tsne,I3D,video14_61_person8,CMOSE,-29.42822265625,0.21112769842147827
tsne,I3D,video14_69_person14,CMOSE,-30.351213455200195,-1.8930765390396118
tsne,I3D,video15_100_person5,CMOSE,-46.61906051635742,0.4906144440174103
tsne,I3D,video15_116_person4,CMOSE,-43.87497329711914,11.301753997802734
tsne,I3D,video15_12_person4,CMOSE,-37.982391357421875,-6.414150238037109
tsne,I3D,video15_146_person2,CMOSE,-47.22896957397461,8.295398712158203
tsne,I3D,video15_149_person2,CMOSE,-47.282962799072266,8.422285079956055
tsne,I3D,video15_149_person3,CMOSE,-41.022308349609375,5.9966278076171875
tsne,I3D,video15_151_person3,CMOSE,-41.116424560546875,6.303374767303467
tsne,I3D,video15_15_person2,CMOSE,-3.6765296459198,-12.837615013122559
tsne,I3D,video15_163_person5,CMOSE,-45.85671615600586,-1.0830333232879639
tsne,I3D,video15_16_person1,CMOSE,-24.69447135925293,2.1036410331726074
tsne,I3D,video15_181_person4,CMOSE,-43.710636138916016,11.403239250183105
tsne,I3D,video15_181_person5,CMOSE,-45.866485595703125,-1.1648080348968506
tsne,I3D,video15_189_person3,CMOSE,-41.27789306640625,6.476027965545654
tsne,I3D,video15_210_person3,CMOSE,-31.560197830200195,-4.91737699508667
tsne,I3D,video15_23_person1,CMOSE,-24.822463989257812,2.227796792984009
tsne,I3D,video15_30_person2,CMOSE,-46.91301727294922,6.816580772399902
tsne,I3D,video15_38_person4,CMOSE,-39.700313568115234,3.5318543910980225
tsne,I3D,video15_39_person5,CMOSE,-45.92539596557617,-0.22038018703460693
tsne,I3D,video15_53_person4,CMOSE,-39.59774398803711,3.1093642711639404
tsne,I3D,video15_63_person2,CMOSE,-3.6765296459198,-12.837615013122559
tsne,I3D,video15_79_person5,CMOSE,-45.60270309448242,0.873259961605072
tsne,I3D,video15_96_person5,CMOSE,-46.63116455078125,0.6665903925895691
tsne,I3D,video15_98_person2,CMOSE,-46.918052673339844,6.980098724365234
tsne,I3D,video16_102_person8,CMOSE,-49.475379943847656,-14.297821044921875
tsne,I3D,video16_104_person5,CMOSE,-2.8468711376190186,-12.280962944030762
tsne,I3D,video16_109_person1,CMOSE,-29.66568946838379,6.901916980743408
tsne,I3D,video16_111_person2,CMOSE,-33.053592681884766,-16.84546661376953
tsne,I3D,video16_114_person4,CMOSE,-33.89086151123047,-2.3271942138671875
tsne,I3D,video16_119_person8,CMOSE,-49.270320892333984,-14.24525260925293
tsne,I3D,video16_120_person4,CMOSE,-40.560997009277344,-5.667548656463623
tsne,I3D,video16_131_person2,CMOSE,-33.19198226928711,-15.953787803649902
tsne,I3D,video16_140_person5,CMOSE,-28.074541091918945,-9.451836585998535
tsne,I3D,video16_147_person5,CMOSE,-27.880348205566406,-9.285916328430176
tsne,I3D,video16_152_person4,CMOSE,-43.319400787353516,7.007579326629639
tsne,I3D,video16_153_person4,CMOSE,-43.04045104980469,7.080539226531982
tsne,I3D,video16_161_person8,CMOSE,-48.68227005004883,-10.821913719177246
tsne,I3D,video16_16_person5,CMOSE,-27.442588806152344,-8.000823020935059
tsne,I3D,video16_183_person8,CMOSE,-48.310909271240234,-12.70890998840332
tsne,I3D,video16_190_person8,CMOSE,-48.38442611694336,-14.271069526672363
tsne,I3D,video16_196_person8,CMOSE,-48.38514709472656,-12.317051887512207
tsne,I3D,video16_1_person2,CMOSE,-33.55168914794922,-16.639680862426758
tsne,I3D,video16_211_person8,CMOSE,-48.4498176574707,-14.283318519592285
tsne,I3D,video16_228_person8,CMOSE,-48.61185073852539,-13.333263397216797
tsne,I3D,video16_26_person1,CMOSE,-27.8507022857666,4.227988243103027
tsne,I3D,video16_2_person3,CMOSE,-37.19144058227539,-1.0349657535552979
tsne,I3D,video16_31_person4,CMOSE,-3.7405810356140137,-11.841475486755371
tsne,I3D,video16_43_person1,CMOSE,-22.112234115600586,-2.721576452255249
tsne,I3D,video16_43_person5,CMOSE,-25.999780654907227,-9.459012031555176
tsne,I3D,video16_45_person5,CMOSE,-26.254262924194336,-9.117042541503906
tsne,I3D,video16_52_person2,CMOSE,-32.77524185180664,-17.236019134521484
tsne,I3D,video16_72_person2,CMOSE,-32.254493713378906,-16.837772369384766
tsne,I3D,video16_80_person2,CMOSE,-32.81657791137695,-16.530315399169922
tsne,I3D,video16_83_person5,CMOSE,-25.659160614013672,-9.682392120361328
tsne,I3D,video16_91_person5,CMOSE,-26.39079475402832,-8.866782188415527
tsne,I3D,video16_92_person2,CMOSE,-32.80963897705078,-16.806419372558594
tsne,I3D,video16_98_person1,CMOSE,-22.21453857421875,-2.8415169715881348
tsne,I3D,video16_99_person8,CMOSE,-48.28582763671875,-12.430961608886719
tsne,I3D,video18_100_person6,CMOSE,-50.59967041015625,1.5007027387619019
tsne,I3D,video18_120_person2,CMOSE,-16.41053009033203,5.659846305847168
tsne,I3D,video18_123_person4,CMOSE,-39.785179138183594,-7.676161766052246
tsne,I3D,video18_125_person2,CMOSE,-18.338817596435547,3.4375574588775635
tsne,I3D,video18_132_person2,CMOSE,-17.772567749023438,5.147371768951416
tsne,I3D,video18_133_person1,CMOSE,-51.701412200927734,-7.959298610687256
tsne,I3D,video18_139_person1,CMOSE,-51.79972457885742,-8.15329647064209
tsne,I3D,video18_141_person2,CMOSE,-18.459823608398438,3.23714542388916
tsne,I3D,video18_141_person3,CMOSE,-42.783592224121094,10.624582290649414
tsne,I3D,video18_142_person6,CMOSE,-51.84872817993164,4.8819475173950195
tsne,I3D,video18_143_person7,CMOSE,-41.72849655151367,-8.182744979858398
tsne,I3D,video18_144_person5,CMOSE,-31.892562866210938,4.950466156005859
tsne,I3D,video18_146_person7,CMOSE,-41.30759811401367,-8.7918701171875
tsne,I3D,video18_149_person6,CMOSE,-50.714500427246094,3.086897611618042
tsne,I3D,video18_151_person1,CMOSE,-51.45266342163086,-6.559386253356934
tsne,I3D,video18_152_person1,CMOSE,-51.8610954284668,-6.728462219238281
tsne,I3D,video18_154_person3,CMOSE,-49.01972961425781,-1.3089689016342163
tsne,I3D,video18_161_person1,CMOSE,-52.42276382446289,-8.545378684997559
tsne,I3D,video18_164_person6,CMOSE,-47.784149169921875,1.3927892446517944
tsne,I3D,video18_165_person8,CMOSE,-21.56123924255371,3.2633109092712402
tsne,I3D,video18_168_person2,CMOSE,-18.530710220336914,4.9958415031433105
tsne,I3D,video18_169_person6,CMOSE,-49.751136779785156,3.253077745437622
tsne,I3D,video18_170_person4,CMOSE,-38.012306213378906,-8.586227416992188
tsne,I3D,video18_173_person3,CMOSE,-45.15439987182617,11.305841445922852
tsne,I3D,video18_175_person7,CMOSE,-42.55790328979492,-7.854175090789795
tsne,I3D,video18_176_person1,CMOSE,-50.45453643798828,-8.087235450744629
tsne,I3D,video18_176_person6,CMOSE,-51.083900451660156,4.5065693855285645
tsne,I3D,video18_17_person3,CMOSE,-49.037269592285156,-3.612835645675659
tsne,I3D,video18_183_person1,CMOSE,-50.9456901550293,-8.060139656066895
tsne,I3D,video18_185_person2,CMOSE,-17.88184356689453,4.54311466217041
tsne,I3D,video18_185_person7,CMOSE,-42.779518127441406,-7.763854503631592
tsne,I3D,video18_186_person5,CMOSE,-31.6064510345459,3.256005048751831
tsne,I3D,video18_187_person2,CMOSE,-18.286317825317383,4.170703411102295
tsne,I3D,video18_187_person5,CMOSE,-31.477025985717773,3.7960147857666016
tsne,I3D,video18_205_person6,CMOSE,-49.348167419433594,1.5449812412261963
tsne,I3D,video18_206_person4,CMOSE,-38.90293502807617,-7.90378999710083
tsne,I3D,video18_211_person3,CMOSE,-48.89555358886719,-1.1558583974838257
tsne,I3D,video18_212_person5,CMOSE,-35.10683822631836,13.669368743896484
tsne,I3D,video18_21_person1,CMOSE,-52.38990783691406,-6.604747295379639
tsne,I3D,video18_21_person2,CMOSE,-17.840452194213867,5.710737705230713
tsne,I3D,video18_220_person8,CMOSE,-21.599590301513672,5.118340492248535
tsne,I3D,video18_227_person8,CMOSE,-21.51179313659668,4.914301872253418
tsne,I3D,video18_229_person1,CMOSE,-52.2547492980957,-7.780904293060303
tsne,I3D,video18_237_person3,CMOSE,-42.5924072265625,11.599742889404297
tsne,I3D,video18_25_person8,CMOSE,-3.7405810356140137,-11.841475486755371
tsne,I3D,video18_30_person3,CMOSE,-49.04686737060547,-3.195828914642334
tsne,I3D,video18_35_person8,CMOSE,-27.981266021728516,-3.5854880809783936
tsne,I3D,video18_36_person1,CMOSE,-51.95123291015625,-7.249699592590332
tsne,I3D,video18_39_person2,CMOSE,-17.54045867919922,4.3624491691589355
tsne,I3D,video18_41_person5,CMOSE,-31.064664840698242,2.560680389404297
tsne,I3D,video18_42_person6,CMOSE,-49.34484100341797,1.604858160018921
tsne,I3D,video18_45_person6,CMOSE,-50.08075714111328,2.547109365463257
tsne,I3D,video18_49_person3,CMOSE,-49.424312591552734,-3.3938238620758057
tsne,I3D,video18_51_person7,CMOSE,-42.19309997558594,-8.301468849182129
tsne,I3D,video18_60_person6,CMOSE,-51.72046661376953,4.282651424407959
tsne,I3D,video18_66_person2,CMOSE,-18.320207595825195,5.80521297454834
tsne,I3D,video18_67_person6,CMOSE,-50.11034393310547,2.7998573780059814
tsne,I3D,video18_6_person5,CMOSE,-31.221059799194336,2.7531702518463135
tsne,I3D,video18_71_person3,CMOSE,-49.21739196777344,-3.5121119022369385
tsne,I3D,video18_73_person2,CMOSE,-18.901155471801758,4.854361057281494
tsne,I3D,video18_77_person6,CMOSE,-50.7197380065918,0.9663596153259277
tsne,I3D,video18_79_person8,CMOSE,-21.563343048095703,3.753788948059082
tsne,I3D,video18_85_person6,CMOSE,-51.4734001159668,5.449899196624756
tsne,I3D,video18_86_person5,CMOSE,-31.065732955932617,2.46416974067688
tsne,I3D,video18_87_person4,CMOSE,-38.70462417602539,-7.09037971496582
tsne,I3D,video18_90_person7,CMOSE,-42.109352111816406,-8.592302322387695
tsne,I3D,video18_92_person8,CMOSE,-29.421592712402344,-2.9559485912323
tsne,I3D,video18_94_person6,CMOSE,-51.32380676269531,4.645364284515381
tsne,I3D,video18_98_person7,CMOSE,-43.0586051940918,-8.484445571899414
tsne,I3D,video18_9_person3,CMOSE,-42.634342193603516,10.17042064666748
tsne,I3D,video1_105_person2,CMOSE,-24.134702682495117,-1.1757553815841675
tsne,I3D,video1_140_person3,CMOSE,-36.471107482910156,-0.3841516673564911
tsne,I3D,video1_151_person3,CMOSE,-36.20302963256836,-0.6098677515983582
tsne,I3D,video1_166_person3,CMOSE,-36.95646286010742,0.6808728575706482
tsne,I3D,video1_17_person4,CMOSE,-40.0206298828125,11.445569038391113
tsne,I3D,video1_192_person2,CMOSE,-24.70783805847168,-1.8285032510757446
tsne,I3D,video1_197_person3,CMOSE,-37.04875564575195,0.3086235821247101
tsne,I3D,video1_29_person2,CMOSE,-24.490758895874023,-1.8786532878875732
tsne,I3D,video1_3_person3,CMOSE,-37.389163970947266,1.941853642463684
tsne,I3D,video1_5_person3,CMOSE,-37.46189880371094,2.1485660076141357
tsne,I3D,video5_101_person2,CMOSE,-39.02073669433594,-11.752667427062988
tsne,I3D,video5_106_person5,CMOSE,-23.93986701965332,-0.6465054154396057
tsne,I3D,video5_109_person1,CMOSE,-23.83078956604004,-5.186373233795166
tsne,I3D,video5_111_person1,CMOSE,-24.130550384521484,-4.973600387573242
tsne,I3D,video5_115_person1,CMOSE,-24.718442916870117,-4.402580738067627
tsne,I3D,video5_118_person1,CMOSE,-25.049514770507812,-5.781783103942871
tsne,I3D,video5_11_person2,CMOSE,-39.13090896606445,-12.30168628692627
tsne,I3D,video5_130_person2,CMOSE,-38.28466796875,-11.924992561340332
tsne,I3D,video5_136_person5,CMOSE,-21.71293067932129,0.3781801164150238
tsne,I3D,video5_139_person5,CMOSE,-21.953638076782227,0.11886022239923477
tsne,I3D,video5_145_person5,CMOSE,-21.72698211669922,0.1965593844652176
tsne,I3D,video5_146_person4,CMOSE,-27.77751350402832,-14.945698738098145
tsne,I3D,video5_147_person0,CMOSE,-47.12893295288086,1.524336338043213
tsne,I3D,video5_14_person3,CMOSE,-29.935029983520508,25.015396118164062
tsne,I3D,video5_150_person3,CMOSE,-29.552461624145508,25.235017776489258
tsne,I3D,video5_153_person0,CMOSE,-46.87623596191406,3.891106367111206
tsne,I3D,video5_163_person2,CMOSE,-38.60525131225586,-11.89853572845459
tsne,I3D,video5_164_person3,CMOSE,-29.021867752075195,25.229248046875
tsne,I3D,video5_1_person2,CMOSE,-38.78947830200195,-11.918944358825684
tsne,I3D,video5_20_person3,CMOSE,-30.712575912475586,25.4747371673584
tsne,I3D,video5_26_person3,CMOSE,-31.01315689086914,25.1240177154541
tsne,I3D,video5_26_person4,CMOSE,-27.629615783691406,-14.623706817626953
tsne,I3D,video5_2_person0,CMOSE,-46.53151321411133,3.833071231842041
tsne,I3D,video5_33_person3,CMOSE,-31.65150260925293,24.469118118286133
tsne,I3D,video5_34_person1,CMOSE,-25.702205657958984,-4.612728118896484
tsne,I3D,video5_36_person5,CMOSE,-22.484600067138672,-0.43970930576324463
tsne,I3D,video5_38_person3,CMOSE,-29.987125396728516,24.6037540435791
tsne,I3D,video5_40_person4,CMOSE,-27.11147117614746,-14.1072998046875
tsne,I3D,video5_42_person1,CMOSE,-25.357128143310547,-4.940990447998047
tsne,I3D,video5_42_person8,CMOSE,-41.54656982421875,-4.6403913497924805
tsne,I3D,video5_44_person6,CMOSE,-15.193841934204102,3.4928078651428223
tsne,I3D,video5_46_person8,CMOSE,-41.656558990478516,-4.612821578979492
tsne,I3D,video5_53_person8,CMOSE,-41.16374969482422,-4.906749248504639
tsne,I3D,video5_59_person6,CMOSE,-15.660167694091797,4.66849422454834
tsne,I3D,video5_66_person1,CMOSE,-25.278480529785156,-4.426863670349121
tsne,I3D,video5_71_person6,CMOSE,-15.235052108764648,3.6509056091308594
tsne,I3D,video5_74_person0,CMOSE,-47.32395553588867,1.6496479511260986
tsne,I3D,video5_82_person3,CMOSE,-30.27800750732422,25.683073043823242
tsne,I3D,video5_87_person1,CMOSE,-23.817113876342773,-4.5798020362854
tsne,I3D,video5_90_person3,CMOSE,-31.22553253173828,25.678735733032227
tsne,I3D,video5_90_person4,CMOSE,-27.915088653564453,-14.949079513549805
tsne,I3D,video5_93_person3,CMOSE,-30.388811111450195,24.804183959960938
tsne,I3D,video5_95_person8,CMOSE,-39.69530487060547,7.539761543273926
tsne,I3D,video5_98_person4,CMOSE,-27.53738784790039,-14.432732582092285
tsne,I3D,video5_99_person8,CMOSE,-39.705074310302734,7.055783271789551
tsne,I3D,video5_9_person0,CMOSE,-45.99477005004883,4.395540714263916
tsne,I3D,video6_100_person2,CMOSE,-31.254255294799805,-10.48464584350586
tsne,I3D,video6_100_person4,CMOSE,-34.02536392211914,17.25979995727539
tsne,I3D,video6_102_person14,CMOSE,-49.023677825927734,17.17979621887207
tsne,I3D,video6_104_person13,CMOSE,-15.113893508911133,-2.9505064487457275
tsne,I3D,video6_105_person13,CMOSE,-14.769028663635254,-2.75858473777771
tsne,I3D,video6_106_person2,CMOSE,-29.809179306030273,-11.688232421875
tsne,I3D,video6_108_person14,CMOSE,-48.33934020996094,17.507856369018555
tsne,I3D,video6_10_person8,CMOSE,-17.473342895507812,-10.517782211303711
tsne,I3D,video6_114_person8,CMOSE,-18.302461624145508,-6.7732038497924805
tsne,I3D,video6_118_person4,CMOSE,-33.89286804199219,17.378156661987305
tsne,I3D,video6_118_person5,CMOSE,-49.081878662109375,17.773603439331055
tsne,I3D,video6_120_person7,CMOSE,-36.1220817565918,6.470660209655762
tsne,I3D,video6_125_person5,CMOSE,-47.955078125,17.186676025390625
tsne,I3D,video6_128_person13,CMOSE,-15.687309265136719,-2.6418046951293945
tsne,I3D,video6_128_person8,CMOSE,-18.077043533325195,-6.763309478759766
tsne,I3D,video6_131_person7,CMOSE,-36.08992004394531,6.5609259605407715
tsne,I3D,video6_136_person6,CMOSE,-18.90114402770996,-16.821611404418945
tsne,I3D,video6_152_person11,CMOSE,-18.420682907104492,16.281646728515625
tsne,I3D,video6_153_person11,CMOSE,-18.445451736450195,16.230518341064453
tsne,I3D,video6_156_person13,CMOSE,-17.761350631713867,-2.7486517429351807
tsne,I3D,video6_156_person7,CMOSE,-36.09960174560547,6.3790283203125
tsne,I3D,video6_159_person11,CMOSE,-19.086767196655273,16.92437744140625
tsne,I3D,video6_159_person13,CMOSE,-17.647846221923828,-2.7213943004608154
tsne,I3D,video6_161_person2,CMOSE,-29.566268920898438,-11.104378700256348
tsne,I3D,video6_16_person5,CMOSE,-48.046348571777344,18.060983657836914
tsne,I3D,video6_176_person8,CMOSE,-17.907888412475586,-6.975011825561523
tsne,I3D,video6_17_person9,CMOSE,-22.593442916870117,-11.622763633728027
tsne,I3D,video6_191_person4,CMOSE,-33.92088317871094,17.395572662353516
tsne,I3D,video6_196_person4,CMOSE,-34.25099182128906,17.058202743530273
tsne,I3D,video6_197_person5,CMOSE,-49.14106750488281,17.77436065673828
tsne,I3D,video6_201_person6,CMOSE,-19.240703582763672,-17.86126708984375
tsne,I3D,video6_201_person8,CMOSE,-17.364717483520508,-6.423194408416748
tsne,I3D,video6_201_person9,CMOSE,-22.819684982299805,-11.299715995788574
tsne,I3D,video6_211_person13,CMOSE,-17.446775436401367,-2.247124671936035
tsne,I3D,video6_216_person2,CMOSE,-30.235713958740234,-10.506061553955078
tsne,I3D,video6_221_person8,CMOSE,-38.17914581298828,8.393747329711914
tsne,I3D,video6_225_person13,CMOSE,-18.167909622192383,-2.5208301544189453
tsne,I3D,video6_228_person14,CMOSE,-29.915395736694336,10.273730278015137
tsne,I3D,video6_233_person1,CMOSE,-28.85099220275879,2.0630297660827637
tsne,I3D,video6_239_person1,CMOSE,-29.016639709472656,1.517676591873169
tsne,I3D,video6_240_person11,CMOSE,-18.69241714477539,16.0968074798584
tsne,I3D,video6_27_person12,CMOSE,-48.488616943359375,18.208274841308594
tsne,I3D,video6_28_person6,CMOSE,-19.088497161865234,-17.516021728515625
tsne,I3D,video6_29_person2,CMOSE,-29.88568878173828,-10.509981155395508
tsne,I3D,video6_29_person7,CMOSE,-36.7626953125,5.072605133056641
tsne,I3D,video6_29_person8,CMOSE,-29.902189254760742,10.305493354797363
tsne,I3D,video6_42_person14,CMOSE,-47.7493782043457,17.120296478271484
tsne,I3D,video6_43_person6,CMOSE,-19.118776321411133,-17.84186363220215
tsne,I3D,video6_45_person1,CMOSE,-28.88846778869629,2.89072585105896
tsne,I3D,video6_55_person3,CMOSE,-22.114450454711914,-3.813936233520508
tsne,I3D,video6_62_person6,CMOSE,-19.391176223754883,-17.232797622680664
tsne,I3D,video6_68_person9,CMOSE,-22.52979278564453,-11.89033031463623
tsne,I3D,video6_71_person3,CMOSE,-30.45851707458496,7.92674446105957
tsne,I3D,video6_72_person13,CMOSE,-14.829651832580566,-2.4838144779205322
tsne,I3D,video6_72_person9,CMOSE,-22.409875869750977,-12.342716217041016
tsne,I3D,video6_77_person10,CMOSE,-39.42643356323242,9.723583221435547
tsne,I3D,video6_80_person2,CMOSE,-29.910293579101562,-10.983061790466309
tsne,I3D,video6_84_person11,CMOSE,-18.762414932250977,16.642744064331055
tsne,I3D,video6_87_person6,CMOSE,-19.8341121673584,-16.925228118896484
tsne,I3D,video6_94_person13,CMOSE,-15.433969497680664,-2.7972941398620605
tsne,I3D,video6_94_person8,CMOSE,-27.31612777709961,-2.116872549057007
tsne,I3D,video6_97_person9,CMOSE,-22.5527286529541,-12.057621955871582
tsne,I3D,video6_99_person7,CMOSE,-36.6895637512207,5.30895471572876
tsne,I3D,video7_105_person2,CMOSE,-15.730381965637207,-11.360029220581055
tsne,I3D,video7_106_person5,CMOSE,-27.181930541992188,16.50083351135254
tsne,I3D,video7_113_person2,CMOSE,-16.205677032470703,-11.500621795654297
tsne,I3D,video7_113_person4,CMOSE,-39.695884704589844,21.832260131835938
tsne,I3D,video7_120_person7,CMOSE,-27.5987548828125,-5.545392990112305
tsne,I3D,video7_121_person5,CMOSE,-28.269306182861328,16.72317123413086
tsne,I3D,video7_122_person10,CMOSE,-31.067657470703125,13.950377464294434
tsne,I3D,video7_127_person5,CMOSE,-28.292879104614258,14.699101448059082
tsne,I3D,video7_129_person7,CMOSE,-27.699800491333008,6.22597599029541
tsne,I3D,video7_132_person0,CMOSE,-36.88062286376953,10.514444351196289
tsne,I3D,video7_134_person10,CMOSE,-30.440818786621094,-7.036581516265869
tsne,I3D,video7_141_person0,CMOSE,-34.98374557495117,10.584766387939453
tsne,I3D,video7_144_person7,CMOSE,-28.132526397705078,6.7323760986328125
tsne,I3D,video7_145_person5,CMOSE,-30.131362915039062,17.207849502563477
tsne,I3D,video7_149_person0,CMOSE,-36.77460861206055,10.514592170715332
tsne,I3D,video7_150_person10,CMOSE,-41.460289001464844,20.2377872467041
tsne,I3D,video7_150_person2,CMOSE,-16.62749481201172,-11.08560562133789
tsne,I3D,video7_154_person7,CMOSE,-27.6407527923584,7.33617639541626
tsne,I3D,video7_15_person5,CMOSE,-27.704647064208984,15.152833938598633
tsne,I3D,video7_160_person5,CMOSE,-27.075672149658203,15.577444076538086
tsne,I3D,video7_171_person6,CMOSE,-32.27065658569336,10.847572326660156
tsne,I3D,video7_172_person4,CMOSE,-39.5128288269043,21.62135124206543
tsne,I3D,video7_173_person5,CMOSE,-27.312807083129883,14.456241607666016
tsne,I3D,video7_181_person10,CMOSE,-31.401187896728516,14.445449829101562
tsne,I3D,video7_182_person2,CMOSE,-16.557634353637695,-12.389094352722168
tsne,I3D,video7_183_person6,CMOSE,-20.33730125427246,-8.872467041015625
tsne,I3D,video7_186_person4,CMOSE,-3.7405810356140137,-11.841475486755371
tsne,I3D,video7_18_person5,CMOSE,-27.58761215209961,16.356414794921875
tsne,I3D,video7_190_person5,CMOSE,-28.735166549682617,15.728365898132324
tsne,I3D,video7_193_person10,CMOSE,-31.4224796295166,14.34426212310791
tsne,I3D,video7_193_person2,CMOSE,-16.73219108581543,-12.13493824005127
tsne,I3D,video7_193_person6,CMOSE,-20.310670852661133,-8.832862854003906
tsne,I3D,video7_199_person1,CMOSE,-3.6765296459198,-12.837615013122559
tsne,I3D,video7_1_person0,CMOSE,-35.989479064941406,9.256425857543945
tsne,I3D,video7_201_person0,CMOSE,-35.898990631103516,9.013803482055664
tsne,I3D,video7_201_person1,CMOSE,-20.95360565185547,-4.712545871734619
tsne,I3D,video7_201_person2,CMOSE,-17.148799896240234,-11.51510238647461
tsne,I3D,video7_204_person6,CMOSE,-19.74394416809082,-8.827720642089844
tsne,I3D,video7_204_person7,CMOSE,-27.466054916381836,-5.860752105712891
tsne,I3D,video7_21_person4,CMOSE,-39.16736602783203,22.636703491210938
tsne,I3D,video7_223_person10,CMOSE,-40.358619689941406,21.686988830566406
tsne,I3D,video7_22_person0,CMOSE,-26.53165054321289,-4.217076778411865
tsne,I3D,video7_236_person4,CMOSE,-40.51170349121094,22.21013641357422
tsne,I3D,video7_236_person6,CMOSE,-19.918109893798828,-8.308765411376953
tsne,I3D,video7_238_person7,CMOSE,-27.373172760009766,6.684175968170166
tsne,I3D,video7_23_person1,CMOSE,-27.410242080688477,-2.0781784057617188
tsne,I3D,video7_23_person5,CMOSE,-27.897924423217773,15.634943962097168
tsne,I3D,video7_242_person6,CMOSE,-20.562255859375,-7.850182056427002
