clip_id,num_models,agreement_rate,prediction_entropy,mean_confidence,majority_class_id,majority_label,majority_vote_count,vote_count_0_Highly Disengage,vote_proportion_0_Highly Disengage,vote_count_1_Disengage,vote_proportion_1_Disengage,vote_count_2_Engage,vote_proportion_2_Engage,vote_count_3_Highly Engage,vote_proportion_3_Highly Engage,predicted_id__openface_mlp/ce,predicted_label__openface_mlp/ce,confidence__openface_mlp/ce,predicted_id__openface_mlp/weighted_ce,predicted_label__openface_mlp/weighted_ce,confidence__openface_mlp/weighted_ce,predicted_id__openface_mlp/ordinal,predicted_label__openface_mlp/ordinal,confidence__openface_mlp/ordinal,predicted_id__temporal_cnn/ce,predicted_label__temporal_cnn/ce,confidence__temporal_cnn/ce,predicted_id__temporal_cnn/weighted_ce,predicted_label__temporal_cnn/weighted_ce,confidence__temporal_cnn/weighted_ce,predicted_id__temporal_cnn/ordinal,predicted_label__temporal_cnn/ordinal,confidence__temporal_cnn/ordinal,predicted_id__lstm/ce,predicted_label__lstm/ce,confidence__lstm/ce,predicted_id__lstm/weighted_ce,predicted_label__lstm/weighted_ce,confidence__lstm/weighted_ce,predicted_id__lstm/ordinal,predicted_label__lstm/ordinal,confidence__lstm/ordinal,predicted_id__transformer/ce,predicted_label__transformer/ce,confidence__transformer/ce,predicted_id__transformer/weighted_ce,predicted_label__transformer/weighted_ce,confidence__transformer/weighted_ce,predicted_id__transformer/ordinal,predicted_label__transformer/ordinal,confidence__transformer/ordinal,predicted_id__i3d_mlp/ce,predicted_label__i3d_mlp/ce,confidence__i3d_mlp/ce,predicted_id__i3d_mlp/weighted_ce,predicted_label__i3d_mlp/weighted_ce,confidence__i3d_mlp/weighted_ce,predicted_id__i3d_mlp/ordinal,predicted_label__i3d_mlp/ordinal,confidence__i3d_mlp/ordinal,predicted_id__openface_tcn_i3d_fusion/ce,predicted_label__openface_tcn_i3d_fusion/ce,confidence__openface_tcn_i3d_fusion/ce,predicted_id__openface_tcn_i3d_fusion/weighted_ce,predicted_label__openface_tcn_i3d_fusion/weighted_ce,confidence__openface_tcn_i3d_fusion/weighted_ce,predicted_id__openface_tcn_i3d_fusion/ordinal,predicted_label__openface_tcn_i3d_fusion/ordinal,confidence__openface_tcn_i3d_fusion/ordinal
video5_133_person2,18,0.7058823529411765,0.32501121082417705,0.6376211692889532,2,Engage,15,0,0.0,3,0.16666666666666666,15,0.8333333333333334,0,0.0,2,Engage,0.706699013710022,2,Engage,0.2947787046432495,2,Engage,0.9999966621398926,2,Engage,0.8175965547561646,2,Engage,0.7587895393371582,2,Engage,0.49300017952919,2,Engage,0.8152663111686707,2,Engage,0.5958595275878906,1,Disengage,0.3729647994041443,2,Engage,0.6794700622558594,2,Engage,0.4818268418312073,1,Disengage,0.7675689458847046,2,Engage,0.8179671168327332,2,Engage,0.5535712838172913,2,Engage,0.5282184481620789,2,Engage,0.7683773040771484,1,Disengage,0.5419937372207642,2,Engage,0.483236014842987
video5_133_person3,18,0.49673202614379086,0.5674849873019706,0.7033590757184558,3,Highly Engage,12,0,0.0,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,3,Highly Engage,0.4962293207645416,3,Highly Engage,0.7866250872612,2,Engage,1.0,2,Engage,0.5284454822540283,3,Highly Engage,0.8920807242393494,3,Highly Engage,0.9740222692489624,3,Highly Engage,0.6843258142471313,3,Highly Engage,0.7842822670936584,3,Highly Engage,0.8344462513923645,3,Highly Engage,0.7753527164459229,3,Highly Engage,0.917498767375946,3,Highly Engage,0.8871976137161255,2,Engage,0.5900309085845947,3,Highly Engage,0.5689408183097839,1,Disengage,0.7332654595375061,3,Highly Engage,0.4595203399658203,2,Engage,0.328149676322937,2,Engage,0.4200498461723327
video5_133_person5,18,0.3790849673202614,0.6910511266271551,0.7064974390798144,3,Highly Engage,9,0,0.0,2,0.1111111111111111,7,0.3888888888888889,9,0.5,2,Engage,0.4350245594978332,2,Engage,0.3386326432228088,1,Disengage,1.0,2,Engage,0.6179906129837036,3,Highly Engage,0.6488873362541199,3,Highly Engage,0.9497025609016418,2,Engage,0.6907258033752441,3,Highly Engage,0.6814916133880615,1,Disengage,0.396567553281784,2,Engage,0.6350411176681519,3,Highly Engage,0.8569996356964111,3,Highly Engage,0.9172001481056212,2,Engage,0.5237727761268616,3,Highly Engage,0.7239888310432434,3,Highly Engage,0.8794273734092712,2,Engage,0.9751546382904052,3,Highly Engage,0.6978179812431335,3,Highly Engage,0.7485287189483643
video5_134_person0,18,0.5359477124183006,0.5610568385545543,0.6990930024120543,2,Engage,13,0,0.0,3,0.16666666666666666,13,0.7222222222222222,2,0.1111111111111111,2,Engage,0.6432169675827026,2,Engage,0.8009642958641052,2,Engage,1.0,2,Engage,0.9528517127037048,2,Engage,0.728446364402771,2,Engage,0.6590125560760498,2,Engage,0.8651503920555115,1,Disengage,0.545197606086731,2,Engage,0.365062266588211,2,Engage,0.8905906677246094,1,Disengage,0.4776805937290191,3,Highly Engage,0.8236355781555176,2,Engage,0.5532976984977722,2,Engage,0.5228662490844727,1,Disengage,0.4585281908512115,2,Engage,0.9389925003051758,2,Engage,0.7602611780166626,3,Highly Engage,0.597919225692749
video5_135_person2,18,0.6339869281045751,0.38210225325431013,0.724057576722569,2,Engage,14,0,0.0,4,0.2222222222222222,14,0.7777777777777778,0,0.0,2,Engage,0.8053241968154907,1,Disengage,0.2960174083709717,1,Disengage,1.0,2,Engage,0.9578605890274048,2,Engage,0.9534315466880798,2,Engage,0.6280524730682373,2,Engage,0.8967565894126892,2,Engage,0.6575992107391357,1,Disengage,0.4173216223716736,2,Engage,0.929110586643219,2,Engage,0.5392234921455383,1,Disengage,0.5465283393859863,2,Engage,0.9164551496505736,2,Engage,0.8151167035102844,2,Engage,0.9228736758232116,2,Engage,0.7620915174484253,2,Engage,0.5458086133003235,2,Engage,0.4434646666049957
video5_136_person5,18,0.7908496732026143,0.25162916738782287,0.8500890168878767,0,Highly Disengage,16,16,0.8888888888888888,2,0.1111111111111111,0,0.0,0,0.0,1,Disengage,0.4988929033279419,0,Highly Disengage,0.9293923377990724,1,Disengage,1.0,0,Highly Disengage,0.9903272986412048,0,Highly Disengage,0.9999974966049194,0,Highly Disengage,0.9994296431541444,0,Highly Disengage,0.624386727809906,0,Highly Disengage,0.9885764718055724,0,Highly Disengage,0.9657258987426758,0,Highly Disengage,0.6416025757789612,0,Highly Disengage,0.9758920669555664,0,Highly Disengage,0.9768696427345276,0,Highly Disengage,0.7215684056282043,0,Highly Disengage,0.777834951877594,0,Highly Disengage,0.863689124584198,0,Highly Disengage,0.5018011927604675,0,Highly Disengage,0.8723884224891663,0,Highly Disengage,0.9732271432876588
video5_137_person6,18,1.0,-0.0,0.799271759059694,2,Engage,18,0,0.0,0,0.0,18,1.0,0,0.0,2,Engage,0.9074191451072692,2,Engage,0.351564884185791,2,Engage,1.0,2,Engage,0.9644928574562072,2,Engage,0.9888737201690674,2,Engage,0.9721930027008056,2,Engage,0.903550386428833,2,Engage,0.6296893358230591,2,Engage,0.4266446232795715,2,Engage,0.9464879035949708,2,Engage,0.8186792135238647,2,Engage,0.7432188391685486,2,Engage,0.9399980902671814,2,Engage,0.7648029327392578,2,Engage,0.982163667678833,2,Engage,0.8373445272445679,2,Engage,0.8320720791816711,2,Engage,0.3776964545249939
video5_138_person0,18,0.8888888888888888,0.1547717145751626,0.8537152757247289,3,Highly Engage,17,0,0.0,0,0.0,1,0.05555555555555555,17,0.9444444444444444,3,Highly Engage,0.6252326965332031,3,Highly Engage,0.8418889045715332,3,Highly Engage,1.0,3,Highly Engage,0.8959922194480896,3,Highly Engage,0.954473078250885,3,Highly Engage,0.993905246257782,3,Highly Engage,0.5010496377944946,2,Engage,0.5574380159378052,3,Highly Engage,0.4369861781597137,3,Highly Engage,0.7803335785865784,3,Highly Engage,0.8809173107147217,3,Highly Engage,0.9123877286911012,3,Highly Engage,0.9995429515838624,3,Highly Engage,0.9999271631240844,3,Highly Engage,1.0,3,Highly Engage,0.9897487759590148,3,Highly Engage,0.9995700716972352,3,Highly Engage,0.997481405735016
video5_138_person1,18,1.0,-0.0,0.7915352450476753,2,Engage,18,0,0.0,0,0.0,18,1.0,0,0.0,2,Engage,0.8246609568595886,2,Engage,0.3412583470344543,2,Engage,1.0,2,Engage,0.9525371789932252,2,Engage,0.938778281211853,2,Engage,0.8234210014343262,2,Engage,0.8780248165130615,2,Engage,0.4964083433151245,2,Engage,0.4222272038459778,2,Engage,0.9773805737495422,2,Engage,0.7177141308784485,2,Engage,0.7423841953277588,2,Engage,0.9657703638076782,2,Engage,0.9805312752723694,2,Engage,0.948258638381958,2,Engage,0.9887142777442932,2,Engage,0.8526595830917358,2,Engage,0.396905243396759
video5_139_person6,18,0.8888888888888888,0.1547717145751626,0.7363620499769846,2,Engage,17,0,0.0,0,0.0,17,0.9444444444444444,1,0.05555555555555555,2,Engage,0.8123732805252075,3,Highly Engage,0.3633963167667389,2,Engage,1.0,2,Engage,0.8142281770706177,2,Engage,0.822108268737793,2,Engage,0.7766578793525696,2,Engage,0.8995189666748047,2,Engage,0.5804651975631714,2,Engage,0.3928223550319671,2,Engage,0.8520152568817139,2,Engage,0.6907265186309814,2,Engage,0.72328782081604,2,Engage,0.8329306840896606,2,Engage,0.7563420534133911,2,Engage,0.9561243653297424,2,Engage,0.8878886103630066,2,Engage,0.7269689440727234,2,Engage,0.3666622042655945
video5_141_person1,18,0.7908496732026143,0.25162916738782287,0.7506206764115227,2,Engage,16,0,0.0,2,0.1111111111111111,16,0.8888888888888888,0,0.0,2,Engage,0.7669672966003418,2,Engage,0.2898933887481689,2,Engage,1.0,2,Engage,0.9547760486602784,2,Engage,0.9488113522529602,2,Engage,0.7617219090461731,2,Engage,0.8342592716217041,2,Engage,0.538120687007904,1,Disengage,0.3900445997714996,2,Engage,0.9548444151878356,2,Engage,0.6920636892318726,2,Engage,0.6776523590087891,2,Engage,0.9421576261520386,2,Engage,0.8376345634460449,2,Engage,0.7540161609649658,2,Engage,0.964947521686554,2,Engage,0.8200209736824036,1,Disengage,0.3832403123378753
video5_142_person5,18,0.7908496732026143,0.25162916738782287,0.8664916770325767,0,Highly Disengage,16,16,0.8888888888888888,2,0.1111111111111111,0,0.0,0,0.0,1,Disengage,0.4309727251529693,0,Highly Disengage,0.7932266592979431,1,Disengage,1.0,0,Highly Disengage,0.9025713205337524,0,Highly Disengage,0.998052716255188,0,Highly Disengage,0.9844894409179688,0,Highly Disengage,0.6025780439376831,0,Highly Disengage,0.9641958475112916,0,Highly Disengage,0.9606221318244934,0,Highly Disengage,0.596503496170044,0,Highly Disengage,0.9209471344947816,0,Highly Disengage,0.9448404312133788,0,Highly Disengage,0.972844660282135,0,Highly Disengage,0.9984310269355774,0,Highly Disengage,0.9991886019706726,0,Highly Disengage,0.5618912577629089,0,Highly Disengage,0.9747849106788636,0,Highly Disengage,0.9907097816467284
video5_142_person6,18,0.6339869281045751,0.38210225325431013,0.7046394099791845,2,Engage,14,0,0.0,4,0.2222222222222222,14,0.7777777777777778,0,0.0,2,Engage,0.8351334929466248,2,Engage,0.3530429601669311,2,Engage,1.0,2,Engage,0.7927359938621521,2,Engage,0.8601720929145813,2,Engage,0.620820939540863,2,Engage,0.9089482426643372,2,Engage,0.6173187494277954,1,Disengage,0.3830211460590362,2,Engage,0.8898000717163086,2,Engage,0.6696553230285645,2,Engage,0.6442738175392151,2,Engage,0.8800146579742432,1,Disengage,0.7574367523193359,1,Disengage,0.7263621687889099,2,Engage,0.787521481513977,2,Engage,0.5893219113349915,1,Disengage,0.3679295778274536
video5_143_person5,18,0.7908496732026143,0.25162916738782287,0.878436436255773,0,Highly Disengage,16,16,0.8888888888888888,2,0.1111111111111111,0,0.0,0,0.0,1,Disengage,0.4571943283081054,0,Highly Disengage,0.9033143520355223,1,Disengage,1.0,0,Highly Disengage,0.949556291103363,0,Highly Disengage,0.9991925358772278,0,Highly Disengage,0.989225447177887,0,Highly Disengage,0.6203972101211548,0,Highly Disengage,0.986791729927063,0,Highly Disengage,0.9620336294174194,0,Highly Disengage,0.629575788974762,0,Highly Disengage,0.9375426769256592,0,Highly Disengage,0.962917149066925,0,Highly Disengage,0.9214251041412354,0,Highly Disengage,0.9685232043266296,0,Highly Disengage,0.99577796459198,0,Highly Disengage,0.5561628937721252,0,Highly Disengage,0.9852787256240844,0,Highly Disengage,0.9869468212127686
video5_143_person8,18,0.6928104575163399,0.4015358636620513,0.6658271054426829,2,Engage,15,0,0.0,1,0.05555555555555555,15,0.8333333333333334,2,0.1111111111111111,2,Engage,0.6797740459442139,2,Engage,0.2898933887481689,2,Engage,1.0,2,Engage,0.9470410943031312,3,Highly Engage,0.6010714173316956,2,Engage,0.7190712690353394,2,Engage,0.8369536995887756,2,Engage,0.5684017539024353,1,Disengage,0.3609757721424103,2,Engage,0.902745008468628,2,Engage,0.7342544794082642,2,Engage,0.5764774680137634,2,Engage,0.8632204532623291,2,Engage,0.6317629814147949,2,Engage,0.6142488718032837,2,Engage,0.5586066842079163,2,Engage,0.4671182334423065,3,Highly Engage,0.6332712769508362
video5_144_person3,18,0.47058823529411764,0.5,0.6328393965959549,1,Disengage,9,0,0.0,9,0.5,9,0.5,0,0.0,2,Engage,0.651948869228363,1,Disengage,0.4197398424148559,2,Engage,1.0,2,Engage,0.8076611757278442,2,Engage,0.4928061366081238,1,Disengage,0.7010586261749268,2,Engage,0.510215699672699,1,Disengage,0.5225650668144226,1,Disengage,0.4172267019748688,1,Disengage,0.5353865027427673,1,Disengage,0.74459308385849,1,Disengage,0.7834085822105408,2,Engage,0.752812385559082,1,Disengage,0.4374167919158935,1,Disengage,0.7980142831802368,2,Engage,0.7581788897514343,2,Engage,0.6211231350898743,2,Engage,0.4369533658027649
video5_144_person4,18,0.29411764705882354,0.8611331559719917,0.5295037411981158,1,Disengage,7,3,0.16666666666666666,7,0.3888888888888889,7,0.3888888888888889,1,0.05555555555555555,2,Engage,0.5185271501541138,1,Disengage,0.2905171513557434,1,Disengage,1.0,2,Engage,0.6836591362953186,2,Engage,0.4511594474315643,0,Highly Disengage,0.4545729756355285,2,Engage,0.7537832856178284,0,Highly Disengage,0.4340198040008545,1,Disengage,0.3803393244743347,2,Engage,0.6313151717185974,1,Disengage,0.3395915329456329,1,Disengage,0.43656986951828,2,Engage,0.7244834303855896,1,Disengage,0.3532423079013824,3,Highly Engage,0.3175567388534546,2,Engage,0.6523931622505188,1,Disengage,0.6052592992782593,0,Highly Disengage,0.5040775537490845
video5_145_person4,18,0.33986928104575165,0.7403410574831923,0.5758852909008662,1,Disengage,8,3,0.16666666666666666,8,0.4444444444444444,7,0.3888888888888889,0,0.0,2,Engage,0.5827443599700928,1,Disengage,0.2979220747947693,1,Disengage,1.0,2,Engage,0.8704893589019775,2,Engage,0.5874847769737244,0,Highly Disengage,0.4866805970668793,2,Engage,0.7642230987548828,1,Disengage,0.4165411591529846,1,Disengage,0.3602547943592071,2,Engage,0.6830293536186218,0,Highly Disengage,0.3782244026660919,0,Highly Disengage,0.4992947280406952,2,Engage,0.6064198613166809,1,Disengage,0.3876300156116485,1,Disengage,0.6867150664329529,2,Engage,0.5777888894081116,1,Disengage,0.6723318696022034,1,Disengage,0.5081608295440674
video5_146_person1,18,0.6143790849673203,0.4722442670831027,0.7039229306909773,2,Engage,14,1,0.05555555555555555,3,0.16666666666666666,14,0.7777777777777778,0,0.0,2,Engage,0.7816249132156372,2,Engage,0.2898933887481689,1,Disengage,1.0,2,Engage,0.6453660130500793,2,Engage,0.6099748611450195,2,Engage,0.4807297885417938,2,Engage,0.628386378288269,1,Disengage,0.5896629095077515,0,Highly Disengage,0.7549021244049072,2,Engage,0.8870143294334412,2,Engage,0.7693383097648621,2,Engage,0.7506588101387024,2,Engage,0.8267679214477539,2,Engage,0.7370234131813049,2,Engage,0.6854632496833801,2,Engage,0.970793843269348,2,Engage,0.8491238951683044,1,Disengage,0.4138886034488678
video5_148_person3,18,0.3202614379084967,0.7652465283787413,0.7150177591376834,3,Highly Engage,8,0,0.0,4,0.2222222222222222,6,0.3333333333333333,8,0.4444444444444444,2,Engage,0.5197513699531555,3,Highly Engage,0.5623014569282532,2,Engage,1.0,2,Engage,0.7391543984413147,3,Highly Engage,0.7051512598991394,3,Highly Engage,0.8436051607131958,3,Highly Engage,0.6837384104728699,3,Highly Engage,0.8509336709976196,3,Highly Engage,0.666210949420929,2,Engage,0.5780461430549622,3,Highly Engage,0.8528557419776917,3,Highly Engage,0.7780702710151672,2,Engage,0.657018780708313,1,Disengage,0.6458858847618103,1,Disengage,0.9468525648117064,2,Engage,0.8708047270774841,1,Disengage,0.5883155465126038,1,Disengage,0.3816233277320862
video5_14_person4,18,0.3137254901960784,0.773315807696889,0.6336800273921754,1,Disengage,8,5,0.2777777777777778,8,0.4444444444444444,5,0.2777777777777778,0,0.0,2,Engage,0.5535618662834167,1,Disengage,0.2956936359405517,1,Disengage,1.0,1,Disengage,0.5030065774917603,1,Disengage,0.4137812852859497,0,Highly Disengage,0.7939075231552124,2,Engage,0.4897515773773193,0,Highly Disengage,0.7565520405769348,0,Highly Disengage,0.642194926738739,2,Engage,0.435330867767334,0,Highly Disengage,0.7386161684989929,0,Highly Disengage,0.9151061773300172,2,Engage,0.846980631351471,1,Disengage,0.3416154682636261,1,Disengage,0.6594341993331909,2,Engage,0.8928192257881165,1,Disengage,0.6727676391601562,1,Disengage,0.4551206827163696
video5_150_person4,18,0.33986928104575165,0.7477690149595556,0.6142585939831204,2,Engage,9,5,0.2777777777777778,4,0.2222222222222222,9,0.5,0,0.0,2,Engage,0.6386770009994507,2,Engage,0.2870362401008606,1,Disengage,1.0,2,Engage,0.6415603160858154,1,Disengage,0.4008747935295105,0,Highly Disengage,0.5242493748664856,2,Engage,0.688763439655304,0,Highly Disengage,0.6486372351646423,0,Highly Disengage,0.4020407199859619,2,Engage,0.552566647529602,0,Highly Disengage,0.5940613746643066,0,Highly Disengage,0.7601466178894043,2,Engage,0.9441465735435486,1,Disengage,0.3845981955528259,2,Engage,0.6215580105781555,2,Engage,0.966335952281952,2,Engage,0.5669479370117188,1,Disengage,0.4344542622566223
video5_151_person1,18,0.49673202614379086,0.4820393824041145,0.680739141172833,2,Engage,11,0,0.0,7,0.3888888888888889,11,0.6111111111111112,0,0.0,2,Engage,0.8874471187591553,2,Engage,0.2898933887481689,1,Disengage,1.0,2,Engage,0.5402487516403198,2,Engage,0.7884872555732727,1,Disengage,0.6296539902687073,2,Engage,0.8663648366928101,2,Engage,0.4767085611820221,2,Engage,0.392740398645401,2,Engage,0.8848668932914734,2,Engage,0.7917144894599915,2,Engage,0.7406569719314575,1,Disengage,0.5046214461326599,1,Disengage,0.8876612186431885,1,Disengage,0.9222896695137024,2,Engage,0.667378842830658,1,Disengage,0.5653592944145203,1,Disengage,0.4172114133834839
video5_156_person6,18,0.8888888888888888,0.1547717145751626,0.7903918806049559,2,Engage,17,0,0.0,1,0.05555555555555555,17,0.9444444444444444,0,0.0,2,Engage,0.8802669644355774,2,Engage,0.3285871148109436,2,Engage,1.0,2,Engage,0.9769452810287476,2,Engage,0.9852603673934937,2,Engage,0.975736439228058,2,Engage,0.8905037045478821,2,Engage,0.6403958797454834,2,Engage,0.3975185453891754,2,Engage,0.915080189704895,2,Engage,0.7916813492774963,2,Engage,0.7594774961471558,2,Engage,0.971238374710083,2,Engage,0.876767098903656,2,Engage,0.9685894250869752,2,Engage,0.7569966316223145,2,Engage,0.7465447187423706,1,Disengage,0.3654642701148987
video5_157_person2,18,0.8888888888888888,0.1547717145751626,0.7179728829198413,2,Engage,17,0,0.0,1,0.05555555555555555,17,0.9444444444444444,0,0.0,2,Engage,0.8686224818229675,2,Engage,0.2898933887481689,2,Engage,1.0,2,Engage,0.8817490935325623,2,Engage,0.9366193413734436,2,Engage,0.6991873979568481,2,Engage,0.874737560749054,2,Engage,0.5837110280990601,1,Disengage,0.3844478726387024,2,Engage,0.9547598361968994,2,Engage,0.5916176438331604,2,Engage,0.5931185483932495,2,Engage,0.8989284634590149,2,Engage,0.66489577293396,2,Engage,0.8431239128112793,2,Engage,0.6868231892585754,2,Engage,0.7265873551368713,2,Engage,0.444689005613327
video5_157_person6,18,1.0,-0.0,0.7784392833709717,2,Engage,18,0,0.0,0,0.0,18,1.0,0,0.0,2,Engage,0.8488747477531433,2,Engage,0.3031880557537079,2,Engage,1.0,2,Engage,0.9526415467262268,2,Engage,0.9648594856262208,2,Engage,0.9635835886001588,2,Engage,0.8795703053474426,2,Engage,0.6072180271148682,2,Engage,0.4085676372051239,2,Engage,0.8808003067970276,2,Engage,0.7503842115402222,2,Engage,0.7496572732925415,2,Engage,0.9464673399925232,2,Engage,0.7288612723350525,2,Engage,0.9108539819717408,2,Engage,0.8919995427131653,2,Engage,0.8327805995941162,2,Engage,0.391599178314209
video5_158_person1,18,0.49673202614379086,0.4820393824041145,0.6835744347837236,1,Disengage,11,0,0.0,11,0.6111111111111112,7,0.3888888888888889,0,0.0,2,Engage,0.8764150142669678,2,Engage,0.2898933887481689,1,Disengage,1.0,1,Disengage,0.787211000919342,1,Disengage,0.7362684011459351,1,Disengage,0.8399285078048706,2,Engage,0.8430966734886169,1,Disengage,0.622044026851654,1,Disengage,0.4211708903312683,2,Engage,0.8442419767379761,2,Engage,0.6847684383392334,2,Engage,0.6516886353492737,2,Engage,0.5512906312942505,1,Disengage,0.7587726712226868,1,Disengage,0.8813987970352173,1,Disengage,0.4804579317569732,1,Disengage,0.6016132831573486,1,Disengage,0.4340795576572418
video5_159_person3,18,0.29411764705882354,0.792481250360578,0.6604175335831113,1,Disengage,6,0,0.0,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,2,Engage,0.5758916139602661,1,Disengage,0.4300789833068847,2,Engage,1.0,2,Engage,0.8188409805297852,2,Engage,0.4993227422237396,3,Highly Engage,0.4328635036945343,3,Highly Engage,0.6020954847335815,3,Highly Engage,0.8607874512672424,3,Highly Engage,0.6221118569374084,2,Engage,0.7133222222328186,3,Highly Engage,0.8416578769683838,3,Highly Engage,0.8110478520393372,2,Engage,0.5031850934028625,1,Disengage,0.6693329811096191,1,Disengage,0.8843379020690918,1,Disengage,0.5118153691291809,1,Disengage,0.7001261711120605,1,Disengage,0.4106975197792053
video5_162_person0,18,0.5294117647058824,0.4591479170272447,0.7430656353632609,1,Disengage,12,0,0.0,12,0.6666666666666666,6,0.3333333333333333,0,0.0,1,Disengage,0.6341452598571777,1,Disengage,0.5436261892318726,2,Engage,1.0,1,Disengage,0.8003770112991333,1,Disengage,0.9700838327407836,1,Disengage,0.9801787734031676,2,Engage,0.7003067135810852,1,Disengage,0.6614899039268494,1,Disengage,0.415442407131195,1,Disengage,0.8516817688941956,1,Disengage,0.8818055987358093,1,Disengage,0.8648145794868469,2,Engage,0.6296696662902832,2,Engage,0.5159205198287964,2,Engage,0.9999985694885254,1,Disengage,0.7181988954544067,1,Disengage,0.7629094123840332,2,Engage,0.4445323348045349
video5_164_person0,18,0.41830065359477125,0.6736115199663301,0.6982608884572983,2,Engage,11,0,0.0,4,0.2222222222222222,11,0.6111111111111112,3,0.16666666666666666,2,Engage,0.6059622168540955,3,Highly Engage,0.5170990228652954,2,Engage,1.0,2,Engage,0.9654170274734496,1,Disengage,0.6272658705711365,2,Engage,0.6376131772994995,2,Engage,0.74498450756073,1,Disengage,0.8038695454597473,2,Engage,0.3329541087150574,2,Engage,0.8673715591430664,1,Disengage,0.5037375688552856,1,Disengage,0.6964134573936462,2,Engage,0.7331644296646118,2,Engage,0.7537293434143066,3,Highly Engage,0.5266277194023132,2,Engage,0.9653667211532592,2,Engage,0.4921184480190277,3,Highly Engage,0.7950012683868408
video5_164_person4,18,0.3006535947712418,0.7857708359109623,0.6365576552020179,2,Engage,7,6,0.3333333333333333,5,0.2777777777777778,7,0.3888888888888889,0,0.0,2,Engage,0.6102290153503418,1,Disengage,0.2977969944477081,1,Disengage,1.0,2,Engage,0.6082040071487427,2,Engage,0.4773944914340973,0,Highly Disengage,0.4343711733818054,2,Engage,0.7671618461608887,0,Highly Disengage,0.7377703189849854,1,Disengage,0.3654480576515198,2,Engage,0.5800045132637024,0,Highly Disengage,0.564988374710083,0,Highly Disengage,0.794262170791626,2,Engage,0.7636249661445618,0,Highly Disengage,0.5457131266593933,1,Disengage,0.7629928588867188,2,Engage,0.7879250645637512,1,Disengage,0.580624520778656,0,Highly Disengage,0.7795262932777405
video5_16_person3,18,0.6143790849673203,0.4722442670831027,0.6590816825628281,2,Engage,14,0,0.0,1,0.05555555555555555,14,0.7777777777777778,3,0.16666666666666666,2,Engage,0.6507437229156494,3,Highly Engage,0.5024586915969849,2,Engage,1.0,2,Engage,0.8601778745651245,2,Engage,0.6090443730354309,2,Engage,0.7293210029602051,2,Engage,0.7732823491096497,1,Disengage,0.5024577975273132,2,Engage,0.3664876520633697,2,Engage,0.935434103012085,3,Highly Engage,0.6512752175331116,2,Engage,0.5810679793357849,2,Engage,0.6296696662902832,2,Engage,0.5159205198287964,2,Engage,0.9999985694885254,2,Engage,0.6165807247161865,3,Highly Engage,0.5121127963066101,2,Engage,0.4274372458457947
video5_1_person1,18,0.5751633986928104,0.4262025893247393,0.6797612011432648,2,Engage,13,0,0.0,5,0.2777777777777778,13,0.7222222222222222,0,0.0,2,Engage,0.4916127026081085,1,Disengage,0.3348204493522644,1,Disengage,1.0,2,Engage,0.8036163449287415,2,Engage,0.8565712571144104,2,Engage,0.6123946905136108,2,Engage,0.8518384099006653,2,Engage,0.5342570543289185,1,Disengage,0.5063951015472412,2,Engage,0.9027240872383118,2,Engage,0.6075303554534912,1,Disengage,0.4881253540515899,2,Engage,0.848007082939148,2,Engage,0.6782141923904419,2,Engage,0.7523335218429565,2,Engage,0.8647314310073853,2,Engage,0.7205954790115356,1,Disengage,0.381934106349945
video5_20_person3,18,0.7058823529411765,0.32501121082417705,0.7211700396405326,1,Disengage,15,0,0.0,15,0.8333333333333334,3,0.16666666666666666,0,0.0,2,Engage,0.4882917404174804,1,Disengage,0.4534485042095184,2,Engage,1.0,1,Disengage,0.5030046701431274,1,Disengage,0.90985506772995,1,Disengage,0.905942678451538,2,Engage,0.5179061889648438,1,Disengage,0.9300828576087952,1,Disengage,0.5700907111167908,1,Disengage,0.7488458156585693,1,Disengage,0.8224824070930481,1,Disengage,0.878109872341156,1,Disengage,0.6719675064086914,1,Disengage,0.7981323599815369,1,Disengage,0.9390124082565308,1,Disengage,0.6039159893989563,1,Disengage,0.8308355212211609,1,Disengage,0.409136414527893
video5_22_person4,18,0.26143790849673204,0.9008183206353036,0.565706921948327,0,Highly Disengage,6,6,0.3333333333333333,5,0.2777777777777778,6,0.3333333333333333,1,0.05555555555555555,2,Engage,0.555847704410553,2,Engage,0.2877337336540222,1,Disengage,1.0,1,Disengage,0.5118716359138489,1,Disengage,0.4020514786243438,0,Highly Disengage,0.8415841460227966,2,Engage,0.3816573917865753,0,Highly Disengage,0.7673577666282654,0,Highly Disengage,0.7319724559783936,2,Engage,0.416249930858612,0,Highly Disengage,0.5795516967773438,0,Highly Disengage,0.6958906054496765,2,Engage,0.6720411777496338,0,Highly Disengage,0.3978002369403839,3,Highly Engage,0.5399734973907471,2,Engage,0.5449852347373962,1,Disengage,0.380118727684021,1,Disengage,0.4760371744632721
